Ê±¼ä,Q1,Q2,Q3,QT1,QT2,,0.05,,,,,
4.315,-0.00057,-0.00056,-0.0004,-0.00057,-0.00053,,,-0.290298616,-0.285205658,-0.203718327,-0.290298616,-0.269926783
4.32,-0.00057,-0.00056,-0.00039,-0.00057,-0.00052,,,-0.290298616,-0.285205658,-0.198625369,-0.290298616,-0.264833825
4.325,-0.00057,-0.00056,-0.00037,-0.00057,-0.00052,,,-0.290298616,-0.285205658,-0.188439453,-0.290298616,-0.264833825
4.33,-0.00057,-0.00056,-0.00035,-0.00058,-0.0005,,,-0.290298616,-0.285205658,-0.178253536,-0.295391574,-0.254647909
4.335,-0.00058,-0.00057,-0.00033,-0.00058,-0.00049,,,-0.295391574,-0.290298616,-0.16806762,-0.295391574,-0.249554951
4.34,-0.00058,-0.00057,-0.00031,-0.00058,-0.00048,,,-0.295391574,-0.290298616,-0.157881704,-0.295391574,-0.244461993
4.345,-0.00058,-0.00057,-0.00029,-0.00058,-0.00047,,,-0.295391574,-0.290298616,-0.147695787,-0.295391574,-0.239369034
4.35,-0.00058,-0.00056,-0.00026,-0.00058,-0.00045,,,-0.295391574,-0.285205658,-0.132416913,-0.295391574,-0.229183118
4.355,-0.00058,-0.00056,-0.00023,-0.00058,-0.00044,,,-0.295391574,-0.285205658,-0.117138038,-0.295391574,-0.22409016
4.36,-0.00058,-0.00055,-0.0002,-0.00058,-0.00042,,,-0.295391574,-0.2801127,-0.101859164,-0.295391574,-0.213904244
4.365,-0.00058,-0.00054,-0.00017,-0.00058,-0.0004,,,-0.295391574,-0.275019742,-0.086580289,-0.295391574,-0.203718327
4.37,-0.00058,-0.00053,-0.00015,-0.00059,-0.00038,,,-0.295391574,-0.269926783,-0.076394373,-0.300484533,-0.193532411
4.375,-0.00058,-0.00052,-0.00013,-0.00059,-0.00036,,,-0.295391574,-0.264833825,-0.066208456,-0.300484533,-0.183346494
4.38,-0.00059,-0.0005,-0.00011,-0.00059,-0.00034,,,-0.300484533,-0.254647909,-0.05602254,-0.300484533,-0.173160578
4.385,-0.00059,-0.00049,-0.0001,-0.00059,-0.00031,,,-0.300484533,-0.249554951,-0.050929582,-0.300484533,-0.157881704
4.39,-0.00059,-0.00047,-0.00009,-0.00059,-0.00029,,,-0.300484533,-0.239369034,-0.045836624,-0.300484533,-0.147695787
4.395,-0.00059,-0.00046,-0.00008,-0.00059,-0.00026,,,-0.300484533,-0.234276076,-0.040743665,-0.300484533,-0.132416913
4.4,-0.00059,-0.00044,-0.00008,-0.00059,-0.00023,,,-0.300484533,-0.22409016,-0.040743665,-0.300484533,-0.117138038
4.405,-0.00059,-0.00042,-0.00007,-0.00059,-0.0002,,,-0.300484533,-0.213904244,-0.035650707,-0.300484533,-0.101859164
4.41,-0.00059,-0.0004,-0.00006,-0.00059,-0.00017,,,-0.300484533,-0.203718327,-0.030557749,-0.300484533,-0.086580289
4.415,-0.00059,-0.00038,-0.00006,-0.00059,-0.00015,,,-0.300484533,-0.193532411,-0.030557749,-0.300484533,-0.076394373
4.42,-0.00059,-0.00036,-0.00006,-0.00059,-0.00014,,,-0.300484533,-0.183346494,-0.030557749,-0.300484533,-0.071301415
4.425,-0.00059,-0.00033,-0.00005,-0.0006,-0.00012,,,-0.300484533,-0.16806762,-0.025464791,-0.305577491,-0.061115498
4.43,-0.00059,-0.00031,-0.00005,-0.0006,-0.00011,,,-0.300484533,-0.157881704,-0.025464791,-0.305577491,-0.05602254
4.435,-0.00058,-0.00028,-0.00005,-0.0006,-0.0001,,,-0.295391574,-0.142602829,-0.025464791,-0.305577491,-0.050929582
4.44,-0.00057,-0.00025,-0.00005,-0.0006,-0.0001,,,-0.290298616,-0.127323954,-0.025464791,-0.305577491,-0.050929582
4.445,-0.00056,-0.00022,-0.00005,-0.0006,-0.00009,,,-0.285205658,-0.11204508,-0.025464791,-0.305577491,-0.045836624
4.45,-0.00055,-0.00019,-0.00004,-0.0006,-0.00008,,,-0.2801127,-0.096766205,-0.020371833,-0.305577491,-0.040743665
4.455,-0.00054,-0.00017,-0.00004,-0.0006,-0.00008,,,-0.275019742,-0.086580289,-0.020371833,-0.305577491,-0.040743665
4.46,-0.00053,-0.00015,-0.00004,-0.0006,-0.00008,,,-0.269926783,-0.076394373,-0.020371833,-0.305577491,-0.040743665
4.465,-0.00051,-0.00014,-0.00004,-0.00059,-0.00007,,,-0.259740867,-0.071301415,-0.020371833,-0.300484533,-0.035650707
4.47,-0.0005,-0.00013,-0.00004,-0.00058,-0.00007,,,-0.254647909,-0.066208456,-0.020371833,-0.295391574,-0.035650707
4.475,-0.00048,-0.00012,-0.00004,-0.00057,-0.00007,,,-0.244461993,-0.061115498,-0.020371833,-0.290298616,-0.035650707
4.48,-0.00046,-0.00011,-0.00004,-0.00056,-0.00006,,,-0.234276076,-0.05602254,-0.020371833,-0.285205658,-0.030557749
4.485,-0.00045,-0.0001,-0.00003,-0.00055,-0.00006,,,-0.229183118,-0.050929582,-0.015278875,-0.2801127,-0.030557749
4.49,-0.00043,-0.0001,-0.00003,-0.00053,-0.00006,,,-0.218997202,-0.050929582,-0.015278875,-0.269926783,-0.030557749
4.495,-0.0004,-0.00009,-0.00003,-0.00052,-0.00006,,,-0.203718327,-0.045836624,-0.015278875,-0.264833825,-0.030557749
4.5,-0.00038,-0.00009,-0.00003,-0.0005,-0.00006,,,-0.193532411,-0.045836624,-0.015278875,-0.254647909,-0.030557749
4.505,-0.00036,-0.00008,-0.00003,-0.00049,-0.00005,,,-0.183346494,-0.040743665,-0.015278875,-0.249554951,-0.025464791
4.51,-0.00033,-0.00008,-0.00003,-0.00047,-0.00005,,,-0.16806762,-0.040743665,-0.015278875,-0.239369034,-0.025464791
4.515,-0.0003,-0.00008,-0.00003,-0.00045,-0.00005,,,-0.152788745,-0.040743665,-0.015278875,-0.229183118,-0.025464791
4.52,-0.00027,-0.00008,-0.00003,-0.00043,-0.00005,,,-0.137509871,-0.040743665,-0.015278875,-0.218997202,-0.025464791
4.525,-0.00024,-0.00007,-0.00003,-0.00041,-0.00005,,,-0.122230996,-0.035650707,-0.015278875,-0.208811285,-0.025464791
4.53,-0.00022,-0.00007,-0.00003,-0.00039,-0.00005,,,-0.11204508,-0.035650707,-0.015278875,-0.198625369,-0.025464791
4.535,-0.00019,-0.00007,-0.00003,-0.00036,-0.00005,,,-0.096766205,-0.035650707,-0.015278875,-0.183346494,-0.025464791
4.54,-0.00018,-0.00007,-0.00003,-0.00034,-0.00004,,,-0.091673247,-0.035650707,-0.015278875,-0.173160578,-0.020371833
4.545,-0.00016,-0.00007,-0.00002,-0.00031,-0.00004,,,-0.081487331,-0.035650707,-0.010185916,-0.157881704,-0.020371833
4.55,-0.00015,-0.00006,-0.00002,-0.00028,-0.00004,,,-0.076394373,-0.030557749,-0.010185916,-0.142602829,-0.020371833
4.555,-0.00014,-0.00006,-0.00002,-0.00025,-0.00004,,,-0.071301415,-0.030557749,-0.010185916,-0.127323954,-0.020371833
4.56,-0.00013,-0.00006,-0.00002,-0.00022,-0.00004,,,-0.066208456,-0.030557749,-0.010185916,-0.11204508,-0.020371833
4.565,-0.00013,-0.00006,-0.00002,-0.00019,-0.00004,,,-0.066208456,-0.030557749,-0.010185916,-0.096766205,-0.020371833
4.57,-0.00012,-0.00006,-0.00002,-0.00016,-0.00004,,,-0.061115498,-0.030557749,-0.010185916,-0.081487331,-0.020371833
4.575,-0.00011,-0.00006,-0.00002,-0.00014,-0.00004,,,-0.05602254,-0.030557749,-0.010185916,-0.071301415,-0.020371833
4.58,-0.00011,-0.00006,-0.00002,-0.00011,-0.00004,,,-0.05602254,-0.030557749,-0.010185916,-0.05602254,-0.020371833
4.585,-0.0001,-0.00005,-0.00002,-0.00009,-0.00004,,,-0.050929582,-0.025464791,-0.010185916,-0.045836624,-0.020371833
4.59,-0.00009,-0.00005,-0.00002,-0.00007,-0.00004,,,-0.045836624,-0.025464791,-0.010185916,-0.035650707,-0.020371833
4.595,-0.00008,-0.00005,-0.00002,-0.00005,-0.00003,,,-0.040743665,-0.025464791,-0.010185916,-0.025464791,-0.015278875
4.6,-0.00007,-0.00005,-0.00002,-0.00002,-0.00003,,,-0.035650707,-0.025464791,-0.010185916,-0.010185916,-0.015278875
4.605,-0.00006,-0.00005,-0.00002,0,-0.00003,,,-0.030557749,-0.025464791,-0.010185916,0,-0.015278875
4.61,-0.00004,-0.00005,-0.00002,0.00002,-0.00003,,,-0.020371833,-0.025464791,-0.010185916,0.010185916,-0.015278875
4.615,-0.00003,-0.00005,-0.00002,0.00005,-0.00003,,,-0.015278875,-0.025464791,-0.010185916,0.025464791,-0.015278875
4.62,-0.00001,-0.00005,-0.00002,0.00007,-0.00003,,,-0.005092958,-0.025464791,-0.010185916,0.035650707,-0.015278875
4.625,0,-0.00005,-0.00002,0.0001,-0.00003,,,0,-0.025464791,-0.010185916,0.050929582,-0.015278875
4.63,0.00002,-0.00004,-0.00002,0.00012,-0.00003,,,0.010185916,-0.020371833,-0.010185916,0.061115498,-0.015278875
4.635,0.00004,-0.00004,-0.00002,0.00015,-0.00003,,,0.020371833,-0.020371833,-0.010185916,0.076394373,-0.015278875
4.64,0.00006,-0.00004,-0.00002,0.00018,-0.00003,,,0.030557749,-0.020371833,-0.010185916,0.091673247,-0.015278875
4.645,0.00008,-0.00004,-0.00002,0.00021,-0.00003,,,0.040743665,-0.020371833,-0.010185916,0.106952122,-0.015278875
4.65,0.0001,-0.00004,-0.00002,0.00024,-0.00003,,,0.050929582,-0.020371833,-0.010185916,0.122230996,-0.015278875
4.655,0.00012,-0.00004,-0.00002,0.00027,-0.00003,,,0.061115498,-0.020371833,-0.010185916,0.137509871,-0.015278875
4.66,0.00015,-0.00004,-0.00002,0.0003,-0.00003,,,0.076394373,-0.020371833,-0.010185916,0.152788745,-0.015278875
4.665,0.00017,-0.00004,-0.00002,0.00033,-0.00003,,,0.086580289,-0.020371833,-0.010185916,0.16806762,-0.015278875
4.67,0.0002,-0.00003,-0.00002,0.00035,-0.00003,,,0.101859164,-0.015278875,-0.010185916,0.178253536,-0.015278875
4.675,0.00023,-0.00003,-0.00002,0.00036,-0.00003,,,0.117138038,-0.015278875,-0.010185916,0.183346494,-0.015278875
4.68,0.00026,-0.00002,-0.00002,0.00038,-0.00003,,,0.132416913,-0.010185916,-0.010185916,0.193532411,-0.015278875
4.685,0.00029,-0.00001,-0.00002,0.00039,-0.00003,,,0.147695787,-0.005092958,-0.010185916,0.198625369,-0.015278875
4.69,0.00032,0.00001,-0.00002,0.0004,-0.00003,,,0.162974662,0.005092958,-0.010185916,0.203718327,-0.015278875
4.695,0.00035,0.00002,-0.00001,0.00041,-0.00003,,,0.178253536,0.010185916,-0.005092958,0.208811285,-0.015278875
4.7,0.00036,0.00003,-0.00001,0.00042,-0.00003,,,0.183346494,0.015278875,-0.005092958,0.213904244,-0.015278875
4.705,0.00038,0.00005,-0.00001,0.00043,-0.00002,,,0.193532411,0.025464791,-0.005092958,0.218997202,-0.010185916
4.71,0.00039,0.00006,-0.00001,0.00043,-0.00002,,,0.198625369,0.030557749,-0.005092958,0.218997202,-0.010185916
4.715,0.00041,0.00008,-0.00001,0.00044,-0.00001,,,0.208811285,0.040743665,-0.005092958,0.22409016,-0.005092958
4.72,0.00042,0.0001,-0.00001,0.00044,0,,,0.213904244,0.050929582,-0.005092958,0.22409016,0
4.725,0.00042,0.00012,-0.00001,0.00045,0.00001,,,0.213904244,0.061115498,-0.005092958,0.229183118,0.005092958
4.73,0.00043,0.00014,-0.00001,0.00045,0.00002,,,0.218997202,0.071301415,-0.005092958,0.229183118,0.010185916
4.735,0.00044,0.00016,-0.00001,0.00046,0.00003,,,0.22409016,0.081487331,-0.005092958,0.234276076,0.015278875
4.74,0.00045,0.00018,-0.00001,0.00046,0.00005,,,0.229183118,0.091673247,-0.005092958,0.234276076,0.025464791
4.745,0.00045,0.00021,-0.00001,0.00047,0.00006,,,0.229183118,0.106952122,-0.005092958,0.239369034,0.030557749
4.75,0.00046,0.00023,-0.00001,0.00047,0.00008,,,0.234276076,0.117138038,-0.005092958,0.239369034,0.040743665
4.755,0.00046,0.00026,0,0.00047,0.00009,,,0.234276076,0.132416913,0,0.239369034,0.045836624
4.76,0.00047,0.00029,0.00001,0.00048,0.00011,,,0.239369034,0.147695787,0.005092958,0.244461993,0.05602254
4.765,0.00047,0.00032,0.00002,0.00048,0.00013,,,0.239369034,0.162974662,0.010185916,0.244461993,0.066208456
4.77,0.00047,0.00035,0.00003,0.00048,0.00015,,,0.239369034,0.178253536,0.015278875,0.244461993,0.076394373
4.775,0.00048,0.00037,0.00004,0.00049,0.00017,,,0.244461993,0.188439453,0.020371833,0.249554951,0.086580289
4.78,0.00048,0.00039,0.00006,0.00049,0.00019,,,0.244461993,0.198625369,0.030557749,0.249554951,0.096766205
4.785,0.00048,0.00041,0.00007,0.00049,0.00022,,,0.244461993,0.208811285,0.035650707,0.249554951,0.11204508
4.79,0.00049,0.00042,0.00009,0.00049,0.00024,,,0.249554951,0.213904244,0.045836624,0.249554951,0.122230996
4.795,0.00049,0.00043,0.0001,0.0005,0.00027,,,0.249554951,0.218997202,0.050929582,0.254647909,0.137509871
4.8,0.00049,0.00044,0.00012,0.0005,0.0003,,,0.249554951,0.22409016,0.061115498,0.254647909,0.152788745
4.805,0.0005,0.00045,0.00014,0.0005,0.00033,,,0.254647909,0.229183118,0.071301415,0.254647909,0.16806762
4.81,0.0005,0.00046,0.00016,0.0005,0.00036,,,0.254647909,0.234276076,0.081487331,0.254647909,0.183346494
4.815,0.0005,0.00046,0.00018,0.00051,0.00038,,,0.254647909,0.234276076,0.091673247,0.259740867,0.193532411
4.82,0.0005,0.00047,0.0002,0.00051,0.0004,,,0.254647909,0.239369034,0.101859164,0.259740867,0.203718327
4.825,0.00051,0.00047,0.00022,0.00051,0.00041,,,0.259740867,0.239369034,0.11204508,0.259740867,0.208811285
4.83,0.00051,0.00048,0.00025,0.00051,0.00043,,,0.259740867,0.244461993,0.127323954,0.259740867,0.218997202
4.835,0.00051,0.00048,0.00028,0.00052,0.00044,,,0.259740867,0.244461993,0.142602829,0.264833825,0.22409016
4.84,0.00051,0.00049,0.00031,0.00052,0.00045,,,0.259740867,0.249554951,0.157881704,0.264833825,0.229183118
4.845,0.00052,0.00049,0.00034,0.00052,0.00045,,,0.264833825,0.249554951,0.173160578,0.264833825,0.229183118
4.85,0.00052,0.00049,0.00036,0.00052,0.00046,,,0.264833825,0.249554951,0.183346494,0.264833825,0.234276076
4.855,0.00052,0.0005,0.00038,0.00052,0.00047,,,0.264833825,0.254647909,0.193532411,0.264833825,0.239369034
4.86,0.00052,0.0005,0.0004,0.00053,0.00048,,,0.264833825,0.254647909,0.203718327,0.269926783,0.244461993
4.865,0.00052,0.0005,0.00042,0.00053,0.00048,,,0.264833825,0.254647909,0.213904244,0.269926783,0.244461993
4.87,0.00053,0.00051,0.00043,0.00053,0.00049,,,0.269926783,0.259740867,0.218997202,0.269926783,0.249554951
4.875,0.00053,0.00051,0.00043,0.00053,0.00049,,,0.269926783,0.259740867,0.218997202,0.269926783,0.249554951
4.88,0.00053,0.00051,0.00043,0.00053,0.00049,,,0.269926783,0.259740867,0.218997202,0.269926783,0.249554951
4.885,0.00053,0.00051,0.00043,0.00053,0.0005,,,0.269926783,0.259740867,0.218997202,0.269926783,0.254647909
4.89,0.00053,0.00052,0.00043,0.00054,0.0005,,,0.269926783,0.264833825,0.218997202,0.275019742,0.254647909
4.895,0.00053,0.00052,0.00042,0.00054,0.0005,,,0.269926783,0.264833825,0.213904244,0.275019742,0.254647909
4.9,0.00054,0.00052,0.00041,0.00054,0.00051,,,0.275019742,0.264833825,0.208811285,0.275019742,0.259740867
4.905,0.00054,0.00052,0.00041,0.00054,0.00051,,,0.275019742,0.264833825,0.208811285,0.275019742,0.259740867
4.91,0.00054,0.00053,0.0004,0.00054,0.00051,,,0.275019742,0.269926783,0.203718327,0.275019742,0.259740867
4.915,0.00054,0.00053,0.00039,0.00054,0.0005,,,0.275019742,0.269926783,0.198625369,0.275019742,0.254647909
4.92,0.00054,0.00053,0.00037,0.00054,0.0005,,,0.275019742,0.269926783,0.188439453,0.275019742,0.254647909
4.925,0.00054,0.00053,0.00036,0.00055,0.00049,,,0.275019742,0.269926783,0.183346494,0.2801127,0.249554951
4.93,0.00054,0.00053,0.00034,0.00055,0.00048,,,0.275019742,0.269926783,0.173160578,0.2801127,0.244461993
4.935,0.00055,0.00053,0.00033,0.00055,0.00047,,,0.2801127,0.269926783,0.16806762,0.2801127,0.239369034
4.94,0.00055,0.00054,0.00031,0.00055,0.00046,,,0.2801127,0.275019742,0.157881704,0.2801127,0.234276076
4.945,0.00055,0.00054,0.00029,0.00055,0.00045,,,0.2801127,0.275019742,0.147695787,0.2801127,0.229183118
4.95,0.00055,0.00054,0.00026,0.00055,0.00044,,,0.2801127,0.275019742,0.132416913,0.2801127,0.22409016
4.955,0.00055,0.00053,0.00024,0.00055,0.00042,,,0.2801127,0.269926783,0.122230996,0.2801127,0.213904244
4.96,0.00055,0.00052,0.00021,0.00055,0.00041,,,0.2801127,0.264833825,0.106952122,0.2801127,0.208811285
4.965,0.00055,0.00052,0.00019,0.00056,0.00039,,,0.2801127,0.264833825,0.096766205,0.285205658,0.198625369
4.97,0.00056,0.00051,0.00016,0.00056,0.00038,,,0.285205658,0.259740867,0.081487331,0.285205658,0.193532411
4.975,0.00056,0.0005,0.00014,0.00056,0.00036,,,0.285205658,0.254647909,0.071301415,0.285205658,0.183346494
4.98,0.00056,0.00049,0.00013,0.00056,0.00034,,,0.285205658,0.249554951,0.066208456,0.285205658,0.173160578
4.985,0.00056,0.00047,0.00011,0.00056,0.00032,,,0.285205658,0.239369034,0.05602254,0.285205658,0.162974662
4.99,0.00056,0.00046,0.0001,0.00056,0.00029,,,0.285205658,0.234276076,0.050929582,0.285205658,0.147695787
4.995,0.00056,0.00045,0.00009,0.00056,0.00027,,,0.285205658,0.229183118,0.045836624,0.285205658,0.137509871
5,0.00056,0.00043,0.00009,0.00056,0.00024,,,0.285205658,0.218997202,0.045836624,0.285205658,0.122230996
5.005,0.00056,0.00042,0.00008,0.00057,0.00022,,,0.285205658,0.213904244,0.040743665,0.290298616,0.11204508
5.01,0.00056,0.0004,0.00007,0.00057,0.00019,,,0.285205658,0.203718327,0.035650707,0.290298616,0.096766205
5.015,0.00057,0.00038,0.00007,0.00057,0.00017,,,0.290298616,0.193532411,0.035650707,0.290298616,0.086580289
5.02,0.00057,0.00036,0.00006,0.00057,0.00015,,,0.290298616,0.183346494,0.030557749,0.290298616,0.076394373
5.025,0.00057,0.00034,0.00006,0.00057,0.00014,,,0.290298616,0.173160578,0.030557749,0.290298616,0.071301415
5.03,0.00056,0.00031,0.00006,0.00057,0.00013,,,0.285205658,0.157881704,0.030557749,0.290298616,0.066208456
5.035,0.00056,0.00029,0.00005,0.00057,0.00012,,,0.285205658,0.147695787,0.025464791,0.290298616,0.061115498
5.04,0.00055,0.00026,0.00005,0.00057,0.00011,,,0.2801127,0.132416913,0.025464791,0.290298616,0.05602254
5.045,0.00054,0.00023,0.00005,0.00057,0.0001,,,0.275019742,0.117138038,0.025464791,0.290298616,0.050929582
5.05,0.00053,0.00021,0.00005,0.00057,0.00009,,,0.269926783,0.106952122,0.025464791,0.290298616,0.045836624
5.055,0.00052,0.00019,0.00005,0.00057,0.00009,,,0.264833825,0.096766205,0.025464791,0.290298616,0.045836624
5.06,0.00051,0.00017,0.00004,0.00057,0.00008,,,0.259740867,0.086580289,0.020371833,0.290298616,0.040743665
5.065,0.0005,0.00016,0.00004,0.00057,0.00008,,,0.254647909,0.081487331,0.020371833,0.290298616,0.040743665
5.07,0.00049,0.00014,0.00004,0.00056,0.00008,,,0.249554951,0.071301415,0.020371833,0.285205658,0.040743665
5.075,0.00047,0.00013,0.00004,0.00055,0.00007,,,0.239369034,0.066208456,0.020371833,0.2801127,0.035650707
5.08,0.00046,0.00012,0.00004,0.00054,0.00007,,,0.234276076,0.061115498,0.020371833,0.275019742,0.035650707
5.085,0.00044,0.00012,0.00004,0.00053,0.00007,,,0.22409016,0.061115498,0.020371833,0.269926783,0.035650707
5.09,0.00042,0.00011,0.00004,0.00052,0.00006,,,0.213904244,0.05602254,0.020371833,0.264833825,0.030557749
5.095,0.0004,0.0001,0.00004,0.00051,0.00006,,,0.203718327,0.050929582,0.020371833,0.259740867,0.030557749
5.1,0.00038,0.0001,0.00003,0.00049,0.00006,,,0.193532411,0.050929582,0.015278875,0.249554951,0.030557749
5.105,0.00036,0.00009,0.00003,0.00048,0.00006,,,0.183346494,0.045836624,0.015278875,0.244461993,0.030557749
5.11,0.00034,0.00009,0.00003,0.00047,0.00006,,,0.173160578,0.045836624,0.015278875,0.239369034,0.030557749
5.115,0.00032,0.00009,0.00003,0.00045,0.00006,,,0.162974662,0.045836624,0.015278875,0.229183118,0.030557749
5.12,0.00029,0.00008,0.00003,0.00043,0.00005,,,0.147695787,0.040743665,0.015278875,0.218997202,0.025464791
5.125,0.00026,0.00008,0.00003,0.00041,0.00005,,,0.132416913,0.040743665,0.015278875,0.208811285,0.025464791
5.13,0.00023,0.00008,0.00003,0.00039,0.00005,,,0.117138038,0.040743665,0.015278875,0.198625369,0.025464791
5.135,0.00021,0.00008,0.00003,0.00037,0.00005,,,0.106952122,0.040743665,0.015278875,0.188439453,0.025464791
5.14,0.0002,0.00007,0.00003,0.00035,0.00005,,,0.101859164,0.035650707,0.015278875,0.178253536,0.025464791
5.145,0.00018,0.00007,0.00003,0.00032,0.00005,,,0.091673247,0.035650707,0.015278875,0.162974662,0.025464791
5.15,0.00017,0.00007,0.00003,0.0003,0.00005,,,0.086580289,0.035650707,0.015278875,0.152788745,0.025464791
5.155,0.00016,0.00007,0.00003,0.00027,0.00005,,,0.081487331,0.035650707,0.015278875,0.137509871,0.025464791
5.16,0.00015,0.00007,0.00003,0.00024,0.00004,,,0.076394373,0.035650707,0.015278875,0.122230996,0.020371833
5.165,0.00014,0.00006,0.00003,0.00021,0.00004,,,0.071301415,0.030557749,0.015278875,0.106952122,0.020371833
5.17,0.00013,0.00006,0.00002,0.00019,0.00004,,,0.066208456,0.030557749,0.010185916,0.096766205,0.020371833
5.175,0.00013,0.00006,0.00002,0.00016,0.00004,,,0.066208456,0.030557749,0.010185916,0.081487331,0.020371833
5.18,0.00012,0.00006,0.00002,0.00014,0.00004,,,0.061115498,0.030557749,0.010185916,0.071301415,0.020371833
5.185,0.00011,0.00006,0.00002,0.00012,0.00004,,,0.05602254,0.030557749,0.010185916,0.061115498,0.020371833
5.19,0.00011,0.00006,0.00002,0.00009,0.00004,,,0.05602254,0.030557749,0.010185916,0.045836624,0.020371833
5.195,0.0001,0.00006,0.00002,0.00007,0.00004,,,0.050929582,0.030557749,0.010185916,0.035650707,0.020371833
5.2,0.00009,0.00006,0.00002,0.00005,0.00004,,,0.045836624,0.030557749,0.010185916,0.025464791,0.020371833
5.205,0.00007,0.00005,0.00002,0.00003,0.00004,,,0.035650707,0.025464791,0.010185916,0.015278875,0.020371833
5.21,0.00006,0.00005,0.00002,0.00001,0.00004,,,0.030557749,0.025464791,0.010185916,0.005092958,0.020371833
5.215,0.00005,0.00005,0.00002,-0.00001,0.00004,,,0.025464791,0.025464791,0.010185916,-0.005092958,0.020371833
5.22,0.00003,0.00005,0.00002,-0.00004,0.00004,,,0.015278875,0.025464791,0.010185916,-0.020371833,0.020371833
5.225,0.00002,0.00005,0.00002,-0.00006,0.00003,,,0.010185916,0.025464791,0.010185916,-0.030557749,0.015278875
5.23,0,0.00005,0.00002,-0.00008,0.00003,,,0,0.025464791,0.010185916,-0.040743665,0.015278875
5.235,-0.00002,0.00005,0.00002,-0.00011,0.00003,,,-0.010185916,0.025464791,0.010185916,-0.05602254,0.015278875
5.24,-0.00003,0.00005,0.00002,-0.00014,0.00003,,,-0.015278875,0.025464791,0.010185916,-0.071301415,0.015278875
5.245,-0.00005,0.00005,0.00002,-0.00016,0.00003,,,-0.025464791,0.025464791,0.010185916,-0.081487331,0.015278875
5.25,-0.00007,0.00005,0.00002,-0.00019,0.00003,,,-0.035650707,0.025464791,0.010185916,-0.096766205,0.015278875
5.255,-0.00009,0.00005,0.00002,-0.00022,0.00003,,,-0.045836624,0.025464791,0.010185916,-0.11204508,0.015278875
5.26,-0.00011,0.00004,0.00002,-0.00025,0.00003,,,-0.05602254,0.020371833,0.010185916,-0.127323954,0.015278875
5.265,-0.00014,0.00004,0.00002,-0.00028,0.00003,,,-0.071301415,0.020371833,0.010185916,-0.142602829,0.015278875
5.27,-0.00016,0.00004,0.00002,-0.0003,0.00003,,,-0.081487331,0.020371833,0.010185916,-0.152788745,0.015278875
5.275,-0.00019,0.00003,0.00002,-0.00031,0.00003,,,-0.096766205,0.015278875,0.010185916,-0.157881704,0.015278875
5.28,-0.00022,0.00003,0.00002,-0.00033,0.00003,,,-0.11204508,0.015278875,0.010185916,-0.16806762,0.015278875
5.285,-0.00025,0.00002,0.00002,-0.00034,0.00003,,,-0.127323954,0.010185916,0.010185916,-0.173160578,0.015278875
5.29,-0.00027,0,0.00002,-0.00035,0.00003,,,-0.137509871,0,0.010185916,-0.178253536,0.015278875
5.295,-0.0003,-0.00001,0.00002,-0.00036,0.00003,,,-0.152788745,-0.005092958,0.010185916,-0.183346494,0.015278875
5.3,-0.00032,-0.00002,0.00002,-0.00037,0.00003,,,-0.162974662,-0.010185916,0.010185916,-0.188439453,0.015278875
5.305,-0.00033,-0.00003,0.00002,-0.00038,0.00003,,,-0.16806762,-0.015278875,0.010185916,-0.193532411,0.015278875
5.31,-0.00035,-0.00005,0.00002,-0.00039,0.00002,,,-0.178253536,-0.025464791,0.010185916,-0.198625369,0.010185916
5.315,-0.00036,-0.00006,0.00002,-0.0004,0.00002,,,-0.183346494,-0.030557749,0.010185916,-0.203718327,0.010185916
5.32,-0.00037,-0.00008,0.00002,-0.0004,0.00001,,,-0.188439453,-0.040743665,0.010185916,-0.203718327,0.005092958
5.325,-0.00038,-0.00009,0.00002,-0.00041,0,,,-0.193532411,-0.045836624,0.010185916,-0.208811285,0
5.33,-0.00039,-0.00011,0.00002,-0.00042,-0.00001,,,-0.198625369,-0.05602254,0.010185916,-0.213904244,-0.005092958
5.335,-0.0004,-0.00013,0.00002,-0.00042,-0.00002,,,-0.203718327,-0.066208456,0.010185916,-0.213904244,-0.010185916
5.34,-0.00041,-0.00015,0.00001,-0.00043,-0.00003,,,-0.208811285,-0.076394373,0.005092958,-0.218997202,-0.015278875
5.345,-0.00041,-0.00017,0.00001,-0.00043,-0.00005,,,-0.208811285,-0.086580289,0.005092958,-0.218997202,-0.025464791
5.35,-0.00042,-0.0002,0.00001,-0.00043,-0.00006,,,-0.213904244,-0.101859164,0.005092958,-0.218997202,-0.030557749
5.355,-0.00042,-0.00022,0.00001,-0.00044,-0.00007,,,-0.213904244,-0.11204508,0.005092958,-0.22409016,-0.035650707
5.36,-0.00043,-0.00025,0,-0.00044,-0.00009,,,-0.218997202,-0.127323954,0,-0.22409016,-0.045836624
5.365,-0.00043,-0.00028,-0.00001,-0.00044,-0.00011,,,-0.218997202,-0.142602829,-0.005092958,-0.22409016,-0.05602254
5.37,-0.00044,-0.0003,-0.00002,-0.00045,-0.00012,,,-0.22409016,-0.152788745,-0.010185916,-0.229183118,-0.061115498
5.375,-0.00044,-0.00033,-0.00003,-0.00045,-0.00014,,,-0.22409016,-0.16806762,-0.015278875,-0.229183118,-0.071301415
5.38,-0.00045,-0.00035,-0.00004,-0.00045,-0.00016,,,-0.229183118,-0.178253536,-0.020371833,-0.229183118,-0.081487331
